incident_id,incident_date,org_id,attack_type_id,severity,status,financial_loss_ngn,affected_users,resolution_time_hours,team_id
2312,2020-09-26,49,13,Medium,Under Investigation,13559987.45,363,,25
3127,2022-05-06,11,4,High,Resolved,267060948.62,7560,151,22
285,2020-11-19,68,6,HIGH,Resolved,130340714.74,27193,141,4
3541,2023-08-04,73,4,High,resolved,330839136.67,42661,126,17
51,2023-03-08,78,11,critical,under investigation,3515132372.72,420660,,1
4553,2023-05-25,57,1,Low,Resolved,2374066.64,,24,4
2554,2022-01-03,77,6,High,Resolved,427038079.32,,84,1
314,2020-02-20,15,6,Low,Resolved,1514535.39,302,21,2
3519,2022-08-16,70,6,Low,Under Investigation,4143022.08,120,,12
3434,2019-04-22,46,11,Low,Resolved,3123551.64,66,6,25
1887,2022-01-23,41,14,Medium,resolved,17946296.12,788,26,13
593,2024-02-09,94,5,Low,Resolved,1563395.86,225,19,15
556,2019-10-02,92,2,High,Resolved,383636350.57,,135,15
4566,2024-01-29,73,12,High,Under Investigation,,28807,,1
3671,2024-06-24,47,12,MEDIUM,RESOLVED,34511823.6,3536,53,2
646,2020-12-06,76,2,medium,UNRESOLVED,24334777.17,2570,,9
4143,2024-01-15,27,3,Medium,Unresolved,48766953.23,4917,,20
2331,2019-07-25,56,4,Low,Resolved,3981296.56,321,7,18
4842,2024-08-23,98,9,Low,Resolved,4291853.95,46,24,7
846,2022-02-01,71,9,Low,Resolved,1394242.52,427,4,17
2185,2022-11-19,30,10,Low,Resolved,544441.9,63,20,11
3342,2019-12-05,91,12,Critical,Resolved,3444984434.45,99531,176,6
3851,2023-03-14,95,9,low,Resolved,3269294.07,70,2,5
3850,2024-07-26,68,15,Low,Under Investigation,1270792.64,374,,12
4883,2023-10-02,28,6,Low,Resolved,2846458.4,31,17,11
3715,2024-11-10,99,7,Medium,Resolved,33106671.33,384,32,7
1816,2024-04-01,16,1,Medium,Resolved,22979913.31,2189,14,21
4766,2021-02-17,71,2,High,Resolved,59305150.12,7491,166,16
1563,2022-08-10,31,9,Critical,Under Investigation,6884304476.01,282793,,11
42,2024-11-02,96,10,High,Resolved,267956761.25,33873,138,9
4640,2022-02-27,73,8,High,Under Investigation,288115693.51,44779,,9
2620,2022-06-02,57,5,Medium,Resolved,7724797.83,2143,45,19
1374,2024-09-20,58,14,Medium,RESOLVED,48786110.64,2837,17,19
3318,2020-05-24,95,2,low,resolved,1960358.5,268,4,15
1721,2022-08-22,41,13,Low,Under Investigation,4232940.15,330,,2
3034,2022-05-21,90,8,Medium,Resolved,13190999.67,2636,42,5
4088,2022-08-08,69,6,high,under investigation,429919178.84,40745,,4
1130,2019-07-10,46,12,Critical,Resolved,10346493873.18,247791,489,1
2034,2024-11-16,13,15,Critical,Resolved,4111391962.0,489109,407,21
3173,2023-10-18,99,13,High,resolved,334005624.68,25235,136,7
2085,2021-05-18,36,11,Critical,Unresolved,4109189547.63,497753,,11
3271,2024-09-17,4,1,Critical,Unresolved,6176942602.57,284231,,21
4002,2022-04-18,35,2,Critical,Resolved,4940466168.3,366123,194,11
1856,2022-01-14,55,3,Medium,Resolved,45379527.2,179,39,26
4239,2024-03-13,79,11,Critical,Resolved,10517309113.96,483532,414,9
550,2024-10-22,94,15,low,Unresolved,969029.42,451,,5
2006,2021-09-21,56,4,Critical,Resolved,,,263,18
1309,2022-04-25,57,15,LOW,Resolved,3839270.75,424,6,18
946,2023-06-29,37,6,Medium,Under Investigation,9616704.58,3682,,21
4290,2024-08-07,44,7,Low,Under Investigation,1968728.74,,,13
3796,2019-10-17,69,11,LOW,under investigation,1981074.64,255,,26
1471,2020-11-03,86,3,High,UNRESOLVED,122031699.0,41090,,6
1614,2021-09-05,65,7,High,Under Investigation,396212191.31,34838,,12
4597,2023-06-15,54,8,High,Under Investigation,320145412.06,15675,,18
420,2023-12-31,91,9,CRITICAL,resolved,530977737.0,263709,549,23
698,2024-11-11,88,5,High,Resolved,66806617.2,44004,124,15
1799,2022-07-20,41,12,Low,Under Investigation,,259,,13
2985,2022-03-20,94,6,High,RESOLVED,89144378.87,35509,147,5
782,2023-10-18,44,10,Medium,under investigation,20301353.1,113,,2
2412,2024-02-02,77,2,Low,Under Investigation,3196478.65,159,,24
4085,2023-09-08,98,2,High,Resolved,195508952.79,34279,120,9
1922,2019-04-08,48,5,high,Resolved,186365650.42,21726,34,25
3660,2024-03-31,12,8,Medium,Resolved,21503259.78,4596,42,21
3645,2024-04-30,3,12,High,Resolved,149838956.94,,29,21
1996,2021-05-20,20,5,Low,Under Investigation,3657405.25,199,,11
2504,2024-10-02,14,8,Critical,Resolved,3239053754.04,71952,71,20
980,2023-10-16,16,11,Critical,Resolved,5878982366.13,347108,86,11
2897,2022-03-31,28,15,High,Under Investigation,371053758.99,9074,,11
4584,2020-06-25,22,10,Low,Under Investigation,4410891.38,384,,2
4508,2019-09-04,54,7,High,Under Investigation,101935991.78,26711,,19
1777,2022-02-19,17,5,Low,Resolved,1817861.89,,18,2
3129,2022-07-14,31,10,High,Under Investigation,428225677.58,33340,,11
793,2023-02-05,84,6,High,Resolved,303303845.42,1311,163,9
435,2024-02-05,38,12,Critical,Resolved,8963629610.63,,607,1
2577,2022-08-31,49,6,High,RESOLVED,385610994.92,47053,79,2
295,2023-03-06,98,7,Low,Resolved,1810572.83,276,16,7
820,2023-07-13,55,2,High,Under Investigation,57216226.92,43464,,4
1068,2022-04-13,36,2,Low,Unresolved,1653486.83,190,,1
1237,2019-04-06,47,14,medium,Resolved,30370703.26,1209,0,1
4628,2022-05-21,63,2,Low,Under Investigation,2059908.59,471,,18
4354,2019-11-15,22,9,MEDIUM,Resolved,8100635.0,2921,43,1
1366,2020-12-02,13,14,High,Under Investigation,294346583.23,12343,,20
3452,2022-04-13,17,9,Medium,Resolved,49478979.59,1437,23,2
2251,2020-04-17,45,2,High,Resolved,66626474.63,15303,119,11
634,2024-05-03,36,3,High,Resolved,477463152.1,11791,57,1
4054,2022-12-19,72,14,low,Resolved,4708911.86,32,22,24
3542,2022-02-24,28,5,High,Resolved,411286457.5,35018,162,20
4868,2021-02-01,76,11,LOW,Under Investigation,3139803.06,348,,16
482,2023-02-01,72,10,Medium,Resolved,13716819.43,2880,53,17
552,2021-06-24,99,13,high,Resolved,444968347.52,6364,87,10
4318,2024-04-03,63,6,Medium,Resolved,,943,48,12
2568,2021-02-17,80,5,Medium,Under Investigation,29187069.79,1681,,1
4178,2021-10-27,32,10,High,Resolved,160067053.05,,163,21
4090,2020-03-10,85,14,High,Resolved,175697571.89,5326,82,1
174,2024-07-31,82,10,Low,Under Investigation,1562887.33,434,,17
1763,2023-08-09,25,9,Medium,Resolved,33491224.72,3619,30,2
4741,2022-06-17,17,2,Low,resolved,4039474.24,476,16,22
4022,2024-09-23,15,6,Medium,Resolved,5695642.35,4055,22,22
2702,2022-02-01,43,6,High,Resolved,,,153,25
372,2021-03-20,49,2,LOW,Under Investigation,3921233.61,153,,25
1716,2023-04-04,75,8,Medium,Under Investigation,36039804.41,3307,,17
4793,2024-02-12,30,13,Critical,Under Investigation,7290981338.33,359391,,20
3901,2022-06-07,68,11,Low,Resolved,,298,14,12
3952,2023-07-17,43,12,High,Resolved,230136878.67,28596,80,25
1580,2021-09-29,27,12,High,Under Investigation,180337280.76,9714,,21
3416,2023-01-06,5,8,Low,Under Investigation,2512546.9,133,,11
4072,2022-11-07,79,7,Medium,Resolved,34289165.37,1494,24,24
1246,2024-07-04,52,12,High,Under Investigation,,3743,,4
471,2024-04-29,88,11,Low,RESOLVED,2492817.8,12,21,15
2317,2024-05-09,15,13,Critical,Resolved,10904125048.23,269616,691,2
3958,2021-04-24,2,10,High,Resolved,259432690.13,10519,130,13
3384,2021-10-30,14,15,Medium,Resolved,35857604.23,2707,17,20
130,2024-01-12,87,13,high,UNDER INVESTIGATION,297567063.34,16652,,5
3655,2024-09-15,67,14,Medium,Resolved,22549690.82,3584,50,26
4652,2022-09-17,38,5,Medium,Under Investigation,15536493.98,1945,,20
1218,2024-09-23,36,15,Low,Under Investigation,1225768.16,154,,11
2632,2024-02-04,76,9,Low,Resolved,1834643.22,70,4,9
21,2020-06-30,85,6,Low,Under Investigation,3436693.55,51,,1
2863,2022-04-05,51,2,High,Resolved,114239676.86,,131,4
3668,2023-12-12,18,9,low,RESOLVED,3231698.59,161,7,20
117,2022-07-24,72,15,Low,Resolved,1333547.6,174,15,17
261,2022-07-31,69,11,Critical,Resolved,6829759995.83,479448,228,3
2647,2022-07-16,86,3,Medium,Under Investigation,13312751.19,1759,,5
950,2021-10-23,41,8,Critical,Resolved,9193370518.09,397708,636,2
2636,2024-12-27,24,5,High,Resolved,176448703.39,23868,153,21
456,2024-03-27,31,11,Medium,Unresolved,39537820.63,471,,21
1285,2019-10-25,1,4,High,Resolved,177521047.69,22161,92,13
3217,2023-02-22,4,5,high,Resolved,413406981.57,25635,133,22
530,2024-02-22,96,7,High,Unresolved,236931045.06,39704,,8
101,2024-07-13,89,3,Medium,Resolved,37356426.75,1978,16,6
45,2020-10-11,12,13,LOW,RESOLVED,3544739.83,325,2,2
3650,2019-11-26,68,2,Medium,Under Investigation,,2060,,26
4473,2023-12-31,19,13,High,Resolved,117330017.71,11072,72,20
2592,2019-03-07,34,3,Medium,Under Investigation,22326153.13,4595,,20
4654,2022-10-28,22,10,Low,Under Investigation,2276127.16,473,,1
4066,2024-04-24,59,5,Medium,Resolved,27179523.19,2140,38,3
2159,2024-04-25,99,5,Critical,Unresolved,946999357.26,352525,,7
2242,2023-10-04,62,6,Medium,Under Investigation,22457529.16,114,,18
3792,2023-11-20,13,3,Medium,Unresolved,49775890.5,249,,13
3117,2021-11-08,63,12,Medium,Resolved,31991862.17,271,40,26
3672,2019-07-01,26,11,Low,resolved,4257756.81,477,17,21
4082,2021-07-30,10,2,Low,Resolved,,280,14,22
1836,2022-03-12,65,6,High,Resolved,62896671.4,3293,-5,19
4852,2024-11-13,34,11,Medium,Under Investigation,47004043.65,3523,,20
4655,2021-08-15,25,10,Medium,Resolved,44734375.48,1881,32,20
3305,2023-11-13,77,12,Critical,Resolved,3216135835.37,316360,158,24
1112,2022-05-16,23,4,Medium,Resolved,22181791.77,4782,-1,2
2401,2023-02-22,58,14,Low,Unresolved,2952504.94,402,,4
2653,2020-09-26,23,5,High,Resolved,229434626.5,4068,59,2
2379,2020-04-22,9,10,Medium,under investigation,47985035.02,4796,,1
3389,2024-09-29,20,15,Critical,Under Investigation,10469255192.69,404797,,1
4398,2021-08-19,88,12,Low,Resolved,2955492.33,498,16,6
3622,2022-11-11,92,11,CRITICAL,RESOLVED,7162669950.94,38276,377,5
2341,2021-05-08,79,11,High,Resolved,127369307.94,17549,150,1
1294,2021-06-25,22,14,Medium,Resolved,36925862.01,4839,46,20
4565,2024-03-27,59,7,High,Resolved,138961516.03,22344,151,4
862,2023-07-13,56,13,Medium,Resolved,24573842.52,2531,58,4
1605,2021-05-05,82,10,Low,Resolved,2365223.19,321,23,24
797,2019-10-31,40,9,Medium,Resolved,,1252,32,1
608,2021-10-19,34,2,Medium,Resolved,38132797.64,2382,31,1
3508,2023-11-12,69,3,Medium,Unresolved,6442614.58,3698,,26
982,2024-09-22,10,2,Medium,under investigation,47260288.29,2611,,21
1853,2024-01-02,91,5,High,Unresolved,186297463.54,42251,,23
2803,2024-07-22,16,13,Critical,Resolved,4232945900.09,120251,193,20
2140,2024-07-02,71,3,MEDIUM,Resolved,8267025.98,679,27,16
4759,2024-11-19,92,13,Medium,Resolved,13717282.83,1868,21,5
4297,2022-07-05,9,7,Critical,Unresolved,9072293756.01,412564,,22
3440,2024-07-09,48,4,Medium,Resolved,43952762.36,1296,32,25
313,2021-03-18,29,4,low,RESOLVED,3404663.46,69,11,21
3285,2019-09-14,93,1,Low,Under Investigation,3357568.07,,,6
1132,2021-12-26,13,7,High,Under Investigation,69651323.17,48101,,22
259,2023-02-26,18,4,Medium,Resolved,17465326.62,4127,53,13
2141,2024-03-31,97,11,Low,Resolved,2478655.48,21,16,10
3324,2023-07-23,77,8,Medium,Resolved,20490338.3,3709,28,24
4625,2023-07-15,85,6,High,Resolved,243452010.69,18426,87,24
1388,2023-12-02,92,11,Low,Resolved,3340040.59,295,9,23
4969,2024-05-22,32,8,Medium,Unresolved,33305338.39,,,11
2406,2022-02-08,78,12,Critical,Unresolved,4682208630.29,312089,,16
880,2024-06-11,53,13,High,Resolved,424489167.81,11043,153,26
1419,2024-02-05,97,7,High,Resolved,58709011.51,33859,58,10
1512,2023-10-12,32,9,Medium,Under Investigation,47143517.47,1803,,11
4049,2024-01-18,24,3,LOW,Under Investigation,4825411.82,424,,21
1413,2022-06-24,92,10,Medium,Resolved,7742103.71,4674,60,6
3140,2024-07-16,24,13,Low,Resolved,3956796.52,313,10,1
803,2023-12-05,41,9,Low,Unresolved,4971937.49,69,,13
3386,2022-01-07,17,15,High,Resolved,62055494.67,15304,71,2
13,2024-12-07,1,11,Medium,Resolved,12724647.23,3513,67,13
2093,2023-06-05,67,6,Medium,Unresolved,37792085.2,1957,,26
4882,2019-08-12,47,13,Critical,Unresolved,4518107699.8,183548,,2
3038,2024-07-26,60,15,Low,resolved,2096646.7,73,20,26
4080,2024-06-03,41,5,Low,Under Investigation,3307295.94,36,,2
2106,2024-08-06,66,11,Medium,RESOLVED,12649726.25,3473,71,19
2838,2021-07-05,60,12,Low,resolved,2487662.32,466,18,4
4031,2020-04-27,62,12,High,Resolved,218120276.44,4886,120,18
484,2022-12-08,97,6,Medium,Under Investigation,27234377.61,2471,,8
1467,2021-12-23,56,12,Low,Resolved,3902126.94,469,8,26
999,2024-03-28,84,9,Medium,Resolved,26042521.36,2262,30,17
2492,2024-10-05,63,11,Medium,Resolved,37153809.16,2210,31,12
4464,2022-10-15,24,9,Low,Resolved,4360138.25,388,2,20
110,2024-12-31,85,7,Low,Resolved,4516164.17,463,6,9
4789,2019-05-13,66,12,CRITICAL,Resolved,3310093236.72,361062,586,12
2755,2021-03-10,24,5,Low,Under Investigation,916579.64,229,,11
4382,2023-08-30,26,9,Medium,Resolved,14568680.21,2145,62,21
1104,2021-01-27,84,13,Critical,Resolved,8388634074.24,443210,116,16
1844,2022-04-20,47,9,Critical,Resolved,2316421689.19,,208,13
2439,2024-03-25,93,8,Medium,Resolved,34086357.27,1791,72,6
903,2023-03-03,84,2,Medium,Under Investigation,42537163.69,1482,,9
437,2024-10-25,66,13,Low,Resolved,,70,19,18
4126,2020-04-03,67,11,Low,Resolved,2060008.56,197,16,18
3340,2024-03-19,7,14,High,Unresolved,312205591.88,48604,,21
4295,2022-09-08,18,14,Medium,Resolved,23677350.95,346,20,1
3459,2023-04-08,8,8,Low,Resolved,2458988.61,426,23,2
2632,2024-02-04,76,9,Low,Resolved,1834643.22,70,4,9
1750,2024-07-20,78,6,Critical,Under Investigation,2379277216.39,353429,,1
4441,2023-09-10,61,8,High,Resolved,457761148.41,,68,3
938,2022-02-07,45,15,High,Under Investigation,358104971.85,17309,,2
2918,2023-01-25,85,9,High,Resolved,246085281.14,15421,61,17
944,2023-04-28,77,8,High,Unresolved,151571791.04,25425,,9
2019,2024-02-04,32,14,Medium,under investigation,47119009.98,799,,2
3256,2022-03-11,31,3,Critical,Resolved,2086146795.73,162141,61,21
1577,2024-11-01,64,9,Medium,Under Investigation,11935570.11,1882,,3
4757,2022-03-05,44,1,High,UNDER INVESTIGATION,214952896.47,48738,,2
3428,2023-07-29,49,8,High,Resolved,283009327.54,2590,105,1
94,2024-07-01,18,11,Low,Resolved,3635680.81,303,3,13
1732,2020-07-06,90,11,High,Under Investigation,353850618.36,11860,,6
4830,2024-03-12,17,12,Critical,Under Investigation,4737870919.33,307793,,13
243,2023-09-24,81,9,Medium,Resolved,46008733.15,4640,36,1
4173,2024-05-14,86,9,Medium,Resolved,17098512.45,1160,41,5
3555,2022-07-02,22,12,Medium,Resolved,49177260.13,2513,12,1
1343,2024-08-12,51,2,CRITICAL,UNDER INVESTIGATION,10364068668.76,314383,,18
2934,2023-12-26,48,14,Low,Under Investigation,2545407.91,450,,11
687,2022-10-17,61,5,Medium,Resolved,17896352.27,365,55,18
2211,2021-04-24,32,15,Medium,Resolved,7910096.04,3097,23,2
900,2022-09-28,45,13,Medium,Resolved,48482791.76,2204,-1,13
1847,2024-04-07,46,8,Low,Resolved,3943969.69,445,18,25
1881,2022-07-04,32,3,critical,resolved,5406098666.25,68194,714,11
3839,2024-05-26,30,14,low,Resolved,701623.39,404,18,1
152,2020-05-09,16,10,Low,Resolved,4702295.06,490,8,13
600,2023-07-23,38,3,Medium,Resolved,18156242.94,848,51,1
2777,2024-12-15,32,7,LOW,Resolved,818697.66,286,22,11
4273,2023-09-23,94,8,Medium,Resolved,7753849.21,1349,22,23
2404,2022-06-26,59,3,medium,Under Investigation,43341944.48,4862,,26
4586,2020-12-18,7,10,High,Resolved,363625407.61,17402,46,21
4736,2022-10-11,8,1,High,Resolved,221179728.14,41711,50,22
2850,2022-05-15,80,15,High,Resolved,,,-1,16
4105,2020-10-09,58,11,Medium,Unresolved,10911841.6,3896,,4
4286,2022-11-27,96,11,LOW,Resolved,696232.78,16,0,10
3090,2024-10-16,6,3,Critical,Resolved,8938051601.1,250016,211,11
1655,2020-12-27,37,5,Medium,Resolved,43083272.64,3100,45,1
2948,2022-11-04,99,14,Low,Resolved,1251422.21,476,24,10
2768,2024-11-22,90,8,LOW,Resolved,3864799.44,186,17,23
4941,2024-11-18,1,15,Medium,Resolved,14544774.03,1540,19,22
4189,2024-02-23,32,8,Medium,Resolved,14237455.92,1612,58,2
3464,2022-10-14,30,11,Low,under investigation,2119316.63,16,,1
835,2021-02-26,71,11,Medium,Resolved,35182859.34,1695,65,9
3677,2024-02-07,94,1,Medium,Resolved,46430283.6,535,28,5
3657,2024-12-30,96,5,Medium,Under Investigation,43305151.75,4301,,10
4550,2023-03-28,99,3,Low,Under Investigation,4816044.08,38,,10
3500,2021-07-27,24,6,Medium,Resolved,43629665.45,4826,13,20
2578,2021-08-09,14,3,Medium,Resolved,,3400,23,22
1042,2020-11-27,6,6,Medium,Under Investigation,41215039.86,1162,,1
4243,2024-03-11,100,9,Critical,Under Investigation,7998481950.36,327349,,9
3297,2019-09-18,41,14,Critical,Resolved,,427698,642,25
1365,2024-08-15,94,7,critical,Unresolved,4931027629.1,277812,,23
1852,2020-05-12,35,3,Low,Under Investigation,3750248.37,205,,20
406,2019-12-07,48,6,Medium,Resolved,5759384.77,709,57,11
676,2023-12-04,16,1,Low,Resolved,4906877.2,117,12,2
3471,2022-12-27,36,14,Low,Under Investigation,1791798.12,285,,21
64,2023-02-20,88,9,Medium,Resolved,26775272.84,3823,34,23
2898,2024-09-10,38,1,Low,Under Investigation,1062371.56,118,,2
3138,2021-12-11,80,10,medium,resolved,16823174.99,,22,16
1632,2021-02-17,80,8,Medium,Unresolved,29472643.34,3049,,24
1236,2023-08-29,56,14,Medium,resolved,12904209.06,1659,13,4
1442,2024-05-02,34,15,high,resolved,286243185.57,35864,162,11
1911,2024-11-14,85,9,High,Under Investigation,306589208.35,44610,,9
254,2023-05-28,38,7,High,Under Investigation,256717457.03,7548,,2
1475,2022-07-21,95,11,High,Resolved,359145640.98,24373,86,15
1733,2024-10-17,11,9,High,Resolved,55919464.0,32602,106,2
2442,2024-01-26,41,2,Low,Resolved,,223,18,2
4362,2021-01-02,85,10,Medium,Unresolved,31067561.65,4408,,17
2532,2021-06-28,37,5,High,Resolved,234710893.58,34835,109,1
4004,2022-01-07,42,5,Critical,Under Investigation,8183902365.05,133311,,2
878,2021-01-17,32,9,Low,Unresolved,905454.89,334,,11
54,2022-11-26,100,12,medium,Resolved,28609721.66,125,14,8
1192,2022-06-17,41,2,Medium,Resolved,,4357,68,11
1345,2023-02-19,48,5,High,Resolved,98603099.97,18521,79,25
1235,2024-05-16,36,6,High,resolved,441897385.48,24044,78,21
3091,2024-04-02,32,13,Medium,Resolved,45882671.54,3262,28,21
468,2024-03-15,47,3,Medium,Under Investigation,23033671.9,2399,,2
328,2024-06-21,45,5,MEDIUM,Unresolved,7972757.52,2054,,25
2815,2019-07-12,66,1,Low,Under Investigation,,91,,12
1515,2024-09-28,60,10,Low,Resolved,4572863.62,365,6,18
247,2024-07-04,54,14,High,Under Investigation,144849191.48,38311,,18
3554,2021-05-09,9,11,Low,Resolved,4860259.28,29,2,22
3529,2023-08-27,41,2,Medium,Resolved,39932949.48,4598,12,2
3511,2024-02-24,89,12,High,Resolved,289501006.07,21843,32,5
4020,2023-12-29,54,10,MEDIUM,Unresolved,15733388.67,2763,,26
2238,2022-08-26,8,5,Low,Resolved,2463696.71,354,18,2
2506,2020-02-08,87,13,high,Under Investigation,300487549.19,10025,,6
1697,2022-12-28,51,11,Low,Resolved,553109.79,271,22,26
4188,2020-09-30,36,11,Medium,Resolved,29281863.65,3979,28,11
1973,2024-11-02,28,14,Critical,Resolved,3958612655.96,83402,94,1
2801,2019-11-06,33,14,critical,RESOLVED,5961170344.47,293702,417,21
800,2024-12-05,43,6,High,Resolved,485971253.18,17783,25,25
312,2024-08-08,27,7,Low,Unresolved,2074278.81,190,,1
3640,2021-01-11,14,9,High,Resolved,409550128.12,40332,-1,1
1254,2023-08-10,66,10,High,resolved,363922847.66,21733,36,12
1522,2022-07-18,63,12,HIGH,UNDER INVESTIGATION,256861031.76,42915,,4
4911,2022-01-04,38,1,High,Under Investigation,484608276.43,47284,,2
4964,2024-04-14,6,2,Low,Under Investigation,562138.49,149,,2
1718,2022-11-08,20,8,Medium,Resolved,42486149.96,2451,48,21
4829,2023-03-05,38,8,Low,Resolved,,414,21,2
2049,2021-10-05,79,10,Low,Resolved,1362878.01,190,6,17
2224,2024-07-17,95,7,low,Resolved,2388386.84,155,4,23
4715,2019-08-02,69,7,Medium,resolved,6679048.61,2673,46,26
4897,2019-10-10,83,3,Low,Under Investigation,1534196.71,334,,17
4865,2020-04-23,92,12,High,UNDER INVESTIGATION,266736867.79,6616,,5
772,2021-09-20,88,13,Medium,Resolved,40548437.71,4944,40,23
4035,2024-04-10,1,3,High,Resolved,201385060.19,22403,37,13
4147,2021-01-15,67,8,MEDIUM,RESOLVED,19176284.2,1526,25,18
495,2021-03-30,48,13,High,Resolved,366118273.77,31389,153,25
4003,2021-05-04,28,3,Low,Under Investigation,909091.08,158,,21
2111,2023-05-08,88,6,High,Resolved,414176328.72,22108,132,15
2322,2024-10-06,100,8,High,Under Investigation,294790945.19,31267,,7
672,2021-03-01,31,8,Low,Resolved,4030146.8,89,11,2
1832,2023-02-17,80,7,Critical,Under Investigation,6285449586.46,15762,,17
4396,2023-04-10,73,11,Low,Unresolved,3168744.96,157,,9
4954,2021-12-16,87,15,Medium,Resolved,45637614.3,1840,57,6
4270,2024-04-07,15,3,Low,Resolved,1349443.2,383,2,20
2612,2024-06-12,61,12,High,Resolved,480782609.88,37054,31,26
3999,2023-07-12,37,14,Medium,Under Investigation,38168802.33,1861,,11
1177,2024-10-16,49,11,High,RESOLVED,479641833.65,24413,125,11
4340,2024-02-18,16,10,Critical,Resolved,6461637674.91,416784,707,2
3840,2024-06-14,9,11,Medium,Unresolved,47445296.52,1273,,11
1535,2021-06-08,21,8,Medium,Under Investigation,21664482.23,4210,,21
1172,2023-07-30,72,9,Medium,Resolved,6069236.14,1663,39,1
